"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"gene_nDE_29",0.993451078545323,1,1.83236667583452,0,0.781639106300731,1,0.299019654678135,1,0.012,0,Inf,0.012,0,Inf,2.77659674094581,0.855295686794138,0.999865145633066,0.867977046819621,0.999997971807154,0.427367014466056,1,NA,NA,NA
"gene_nDE_474",1,0.99313671941433,0,0.874217463408727,1,10142.7446422049,1,0.999913816018178,0,0.004,0,0,0.006,0,2.77659534300556,0.509764406369145,0.993005630761443,0.572484110817705,0.999997971807154,0.427367246325533,1,NA,NA,NA
"gene_nDE_20",0.99497999887405,1,1.59362608127469,0,15699.8166819606,1,0.999898504271272,1,0.01,0,Inf,0.008,0,Inf,2.77659465972626,0.567298537703028,0.995192072417856,0.602403645245788,0.999997971807154,0.427367359652862,1,NA,NA,NA
"gene_nDE_198",1,0.993136727305574,0,0.874217705887391,1,10409.1577809268,1,0.999916021612037,0,0.006,0,0,0.006,0,2.77659132058036,0.509763641265066,0.993004850726144,0.572484110817705,0.999997971807154,0.427367913477238,1,NA,NA,NA
"gene_nDE_404",0.993136727305574,1,0.874217705887391,0,10409.1577809268,1,0.999916021612037,1,0.006,0,Inf,0.006,0,Inf,2.77659048320027,0.509763641264974,0.993004850752818,0.572484110817705,0.999997971807154,0.427368052363596,1,NA,NA,NA
"gene_nDE_49",1,0.993136727305574,0,0.874217705887391,1,10409.1577809268,1,0.999916021612037,0,0.006,0,0,0.006,0,2.77657692212106,0.509763641265066,0.993004850726144,0.572484110817705,0.999997971807154,0.427370301585029,1,NA,NA,NA
"gene_nDE_157",0.993136727305574,1,0.874217705887391,0,10409.1577809268,1,0.999916021612037,1,0.006,0,Inf,0.006,0,Inf,2.7765765498857,0.509763641264974,0.993004850752818,0.572484110817705,0.999997971807154,0.427370363323596,1,NA,NA,NA
"gene_nDE_332",0.993136727305574,1,0.874217705887391,0,10409.1577809268,1,0.999916021612037,1,0.006,0,Inf,0.006,0,Inf,2.7765765498857,0.509763641264974,0.993004850752818,0.572484110817705,0.999997971807154,0.427370363323596,1,NA,NA,NA
"gene_nDE_304",0.993136727305574,1,0.874217705887391,0,10409.1577809268,1,0.999916021612037,1,0.006,0,Inf,0.006,0,Inf,2.77657223074698,0.509763641264974,0.993004850752818,0.572484110817705,0.999997971807154,0.427371079691976,1,NA,NA,NA
"gene_nDE_298",1,0.99598995986969,0,5.98490006683195,1,11700.9512882701,1,0.999488773153748,0,0.022,0,0,0.024,0,2.77655784499282,0.0503136914080716,0.986542884044455,0.191395271341478,0.999997971807154,0.427373465707077,1,NA,NA,NA
"gene_nDE_407",0.99585914803139,1,3.38094674684719,0,16590.9487165952,1,0.999796258914012,1,0.01,0,Inf,0.014,0,Inf,2.77655261648789,0.0243503521346352,0.991573266716959,0.132231659060234,0.999997971807154,0.427374332907416,1,NA,NA,NA
"gene_nDE_237",1,0.995518932880163,0,2.2316122108996,1,10058.9302418209,1,0.999778195377107,0,0.008,0,0,0.01,0,2.77651825330551,0.139344714842119,0.993912128445926,0.286184617961956,0.999997971807154,0.427380032424292,1,NA,NA,NA
"gene_nDE_54",1,0.995518932880163,0,2.2316122108996,1,10058.9302418209,1,0.999778195377107,0,0.008,0,0,0.01,0,2.77651825317236,0.139344714842119,0.993912128445926,0.286184617961956,0.999997971807154,0.427380032446378,1,NA,NA,NA
"gene_nDE_165",1,0.995518932880163,0,2.2316122108996,1,10058.9302418209,1,0.999778195377107,0,0.008,0,0,0.01,0,2.77651825317236,0.139344714842119,0.993912128445926,0.286184617961956,0.999997971807154,0.427380032446378,1,NA,NA,NA
"gene_nDE_94",0.995919086122472,1,3.92069029045562,0,10942.6963205254,1,0.99964183543769,1,0.01,0,Inf,0.016,0,Inf,2.77645452713901,0.0242219428673666,0.989579704035813,0.132231659060234,0.999997971807154,0.427390602285268,1,NA,NA,NA
"gene_nDE_52",7.50335698874037e-12,1,0.00399999999906802,0,12774.2396445521,1,0.999999686869915,1,0.004,0,Inf,0.004,0,Inf,2.77258840207333,0.900447654915299,0.998622034161749,0.900447654972227,0.999997971807154,0.428032255446688,1,NA,NA,NA
"gene_nDE_107",7.50335698874037e-12,1,0.00399999999906802,0,12774.2396445521,1,0.999999686869915,1,0.004,0,Inf,0.004,0,Inf,2.77258840205771,0.900447654915299,0.998622034161749,0.900447654972227,0.999997971807154,0.428032255449282,1,NA,NA,NA
"gene_nDE_249",1,7.50335698874037e-12,0,0.00399999999906802,1,12774.2396445521,1,0.999999686869915,0,0.004,0,0,0.004,0,2.7725883819761,0.900447654972227,0.99862203416585,0.900447654972227,0.999997971807154,0.428032258784248,1,NA,NA,NA
"gene_nDE_499",0.99313671941433,0.985660900611481,0.874217463408727,1.81322406555529,10142.7446422049,16348.6436578206,0.999913816018178,0.999889102544433,0.006,0.022,0.272727272727273,0.006,0.026,0.230769230769231,2.76775515902938,0.167741272084109,0.383595248683743,0.308679941862265,0.814291929594285,0.428835535360219,1,NA,NA,NA
"gene_nDE_350",0.993940344164906,0.997489998050302,4.62072066579181,1.59362426332923,17179.6459701374,13659.8344989427,0.999731107486346,0.999883348633177,0.022,0.004,5.5,0.028,0.004,7,2.75396668895935,0.135004185407476,0.0902242089736945,0.286184617961956,0.768477296463037,0.431133986116069,1,NA,NA,NA
"gene_nDE_99",0.960134835091088,1.07828426456615e-06,1.55524251175416,0.0340000102452581,2.52611197266301,0.0119947692631103,0.618939614852825,0.260785449812363,0.05,0.028,1.78571428571429,0.062,0.034,1.82352941176471,2.75282138553342,0.429116577864451,0.533735306465621,0.511136679718334,0.852119224056794,0.431325355690827,1,NA,NA,NA
"gene_nDE_37",0.973925418471014,0.953768774184161,2.53120060959741,2.5523874621478,18795.0172903775,18.5204880026866,0.999865344110653,0.878878064533379,0.064,0.1,0.64,0.066,0.118,0.559322033898305,2.73541872037777,0.000853385291187836,0.0515888944570611,0.0332820263563256,0.670655627941794,0.434241771708405,1,NA,NA,NA
"gene_nDE_451",0.921031261692746,0.943091333636105,1.34230324536033,2.10863510562805,2.49901357716336,11957.8165182682,0.650561693456346,0.999823691613569,0.084,0.104,0.807692307692308,0.106,0.12,0.883333333333333,2.72267305284322,0.000425917263705333,0.161499712264226,0.0228398132661985,0.768477296463037,0.43638798748837,1,NA,NA,NA
"gene_nDE_47",0.984939988352949,0.987225586491261,1.59362425040209,3.28782048411311,14202.4668558273,9.0144045423244,0.999887805022188,0.732745866942966,0.02,0.034,0.588235294117647,0.024,0.042,0.571428571428571,2.70725036636773,0.61090234925564,0.25556377791377,0.642345852526151,0.768477296463037,0.438996576395428,1,NA,NA,NA
"gene_nDE_45",0.93538955544317,0.939516028949729,2.3835158057586,1.75253030046768,25.7910851295832,11151.3076582949,0.915401967494462,0.999842865521137,0.124,0.09,1.37777777777778,0.154,0.106,1.45283018867925,2.70005057876449,0.00387224330206859,0.198105806889588,0.0738596660998426,0.768477296463037,0.440218699097503,1,NA,NA,NA
"gene_nDE_197",0.967350750646494,0.945521118175079,2.51154250153651,2.12926552398399,13348.6227665757,13860.7079038197,0.999811885459063,0.999846404780062,0.064,0.102,0.627450980392157,0.082,0.116,0.706896551724138,2.6656126061315,0.0467617224117438,0.344551264114108,0.185144925228503,0.800997851892798,0.446102737387011,1,NA,NA,NA
"gene_nDE_315",0.981408377346228,0.989367129247302,1.39848087334438,2.82143952532297,16932.8910696475,13073.1784922817,0.99991741721026,0.999784227627712,0.024,0.028,0.857142857142857,0.026,0.03,0.866666666666667,2.65847714207678,0.0222539929506073,0.0146022554110138,0.132231659060234,0.447454826523208,0.447329849659766,1,NA,NA,NA
"gene_nDE_442",0.991121064969433,0.979919968821197,1.12626120661231,1.59362393914454,13083.2774743745,16356.9797565632,0.999913923383184,0.999902581728732,0.006,0.026,0.230769230769231,0.01,0.032,0.3125,2.626275916955,0.0504141390712983,0.674800951087952,0.191395271341478,0.896498820615196,0.452901649519267,1,NA,NA,NA
"gene_nDE_112",0.9685783222877,0.97604205041305,1.20935525569926,2.50438423121802,2.92173566193676,16683.4651689973,0.707255231169954,0.999849910775443,0.038,0.046,0.826086956521739,0.038,0.06,0.633333333333333,2.58154232348534,0.224012759427412,0.181711104630152,0.352868597000768,0.768477296463037,0.460734608404294,1,NA,NA,NA
"gene_nDE_375",0.911306427702541,0.918335112233064,2.3226034819075,1.78779396798287,18832.2595651321,12154.3871867325,0.999876684098372,0.999852931208146,0.19,0.13,1.46153846153846,0.206,0.146,1.41095890410959,2.56505475936433,0.010042186867821,0.196774027271522,0.0897520451311501,0.768477296463037,0.4636488601154,1,NA,NA,NA
"gene_nDE_476",0.980671508249158,0.985369320195377,1.75906286882957,3.1440781603231,16303.3215935284,17765.0318445525,0.999892115659781,0.999823050032035,0.028,0.042,0.666666666666667,0.034,0.046,0.739130434782609,2.54676708402491,0.0064067802413178,0.00149010953589945,0.0738596660998426,0.275193326212827,0.466898479663066,1,NA,NA,NA
"gene_nDE_441",3.21014412312085e-14,0.99551893599037,0.00199999966634598,2.23161152325785,17913.9243841901,15734.157609609,0.999999888355036,0.999858187828739,0.002,0.008,0.25,0.002,0.01,0.2,2.50059851609414,0.160125978404887,0.178684625562384,0.302521067794269,0.768477296463037,0.475182927793169,1,NA,NA,NA
"gene_nDE_495",0.971204598015911,0.965654449608748,2.56985516162982,1.68872009336321,12.2106655960626,10052.6113292429,0.8261322991416,0.999832040014215,0.058,0.048,1.20833333333333,0.074,0.058,1.27586206896552,2.43784541074314,0.463291984657924,0.27918066216904,0.532847885839811,0.789641615931417,0.486628594084105,1,NA,NA,NA
"gene_nDE_411",0.991787109804446,0.994979996097871,3.65280507611027,1.59362426500313,11061.0914075433,18490.9208316049,0.999669869903369,0.999913823278667,0.022,0.006,3.66666666666667,0.03,0.008,3.75,2.43742957735526,0.0474730577508983,0.252202409603055,0.185144925228503,0.768477296463037,0.486705151581233,1,NA,NA,NA
"gene_nDE_319",0.988775039060663,0.984732980024752,1.24722731715858,2.48902493971015,13440.1932485836,15830.4664951105,0.999907210293466,0.999842794673644,0.014,0.026,0.538461538461539,0.014,0.038,0.368421052631579,2.42054292218873,0.148628982262153,0.285953775817325,0.296566666932389,0.789641615931417,0.489822020768854,1,NA,NA,NA
"gene_nDE_267",0.995859147840925,0.99313671941433,3.38094677840448,0.874217463408727,13218.5219764737,10142.7446422049,0.999744291967803,0.999913816018178,0.01,0.006,1.66666666666667,0.014,0.006,2.33333333333333,2.41449373738938,0.0900471145534968,0.110115397750836,0.25002681957954,0.768477296463037,0.490942320858707,1,NA,NA,NA
"gene_nDE_80",0.961721673276297,0.975512487042268,2.82143874033459,2.2868798210901,13191.0457298952,11255.1033340438,0.999786155286826,0.999796855241078,0.09,0.054,1.66666666666667,0.108,0.056,1.92857142857143,2.40002271685273,0.213981788783668,0.563350704471077,0.342530549955946,0.854535826017403,0.49363039399073,1,NA,NA,NA
"gene_nDE_433",0.99342236507725,0.982616943836462,2.4324827727111,2.53120060316734,12795.4096825929,14748.2837086637,0.999809930241264,0.999828402659871,0.014,0.03,0.466666666666667,0.016,0.044,0.363636363636364,2.39069263839642,0.115279714059288,0.827606895022119,0.27263067033802,0.999997971807154,0.495369536750565,1,NA,NA,NA
"gene_nDE_132",0.958169332108138,0.965654511554799,2.39059058937341,1.68871385173671,10590.5094066913,18508.3601300625,0.999774321423785,0.999908767725792,0.088,0.05,1.76,0.1,0.058,1.72413793103448,2.32527336863393,0.253346370244424,0.32657802392181,0.382215749385076,0.800997851892798,0.507696498432416,1,NA,NA,NA
"gene_nDE_325",0.819385442438948,0.780753743643624,2.17036766933157,2.24405161930994,11959.1721490827,15146.6206410938,0.999818551499023,0.999851866680122,0.354,0.422,0.838862559241706,0.392,0.492,0.796747967479675,2.30696606987613,0.00634726051220735,0.383770395529952,0.0738596660998426,0.814291929594285,0.511187706675369,1,NA,NA,NA
"gene_nDE_279",0.910616151924049,0.938824958750696,1.72290641291839,1.70003636983215,16.2185120743919,10448.0980587806,0.903970446141871,0.999837313950533,0.13,0.096,1.35416666666667,0.154,0.104,1.48076923076923,2.30101401645345,0.0237822339314849,0.690570833683084,0.132231659060234,0.900151679898393,0.512326676177495,1,NA,NA,NA
"gene_nDE_48",0.97887824507988,0.973810632325299,2.93535586692241,1.83280526742365,11556.822903609,15222.1632372748,0.999746071171989,0.999879610763015,0.058,0.044,1.31818181818182,0.062,0.048,1.29166666666667,2.2898665414117,0.261373530361602,0.253516363681499,0.389337654601137,0.768477296463037,0.514464987895302,1,NA,NA,NA
"gene_nDE_318",0.984900299900795,0.98493998828392,2.91396521635466,1.59362426403209,12.5156988972905,12512.8049943905,0.811145259229739,0.999872656744236,0.044,0.024,1.83333333333333,0.044,0.024,1.83333333333333,2.2646127899304,0.180851242273875,0.281593999384458,0.317303187525502,0.789641615931417,0.51933403327911,1,NA,NA,NA
"gene_nDE_143",0.974133498091496,0.970111119597476,2.6288827227223,1.40520478810479,18568.132737275,2.39904977599425,0.999858439692646,0.630622829143511,0.06,0.038,1.57894736842105,0.068,0.042,1.61904761904762,2.25482492406991,0.526947190772756,0.34003055654494,0.573951713004206,0.800997851892798,0.521230448923541,1,NA,NA,NA
"gene_nDE_12",0.982075716732029,0.991106567374804,2.23161456835517,2.9235056933567,14031.2894543892,4.95672543367745,0.99984097971155,0.629007620940554,0.036,0.028,1.28571428571429,0.04,0.026,1.53846153846154,2.2328965071209,0.102695363441031,0.642430936307325,0.266854815893604,0.882343934845336,0.525497884118228,1,NA,NA,NA
"gene_nDE_84",0.981709443152809,0.988775045817737,2.07757087847003,1.24722111060318,16163.2598304927,10013.0345642158,0.999871479893869,0.999875455760349,0.038,0.01,3.8,0.038,0.014,2.71428571428571,2.18314180861029,0.0309880523427171,0.0202696977306629,0.147546725607971,0.511511783909081,0.535276537967225,1,NA,NA,NA
"gene_nDE_481",0.974674150426452,0.965166848816895,2.36912123807405,1.43541487738215,6.73764113504108,15.3116153604598,0.739850328688916,0.914288392807779,0.046,0.042,1.0952380952381,0.06,0.05,1.2,2.1794048038837,0.307311766426356,0.354754293379095,0.42255367883624,0.800997851892798,0.536016366824385,1,NA,NA,NA
"gene_nDE_200",0.982242196132631,0.993136727305574,1.12625894792631,0.874217705887391,16179.0632980998,10409.1577809268,0.999930392722288,0.999916021612037,0.02,0.004,5,0.02,0.006,3.33333333333333,2.17075422033577,0.366512172933717,0.228045988087576,0.459747725697558,0.768477296463037,0.537731826367953,1,NA,NA,NA
"gene_nDE_211",0.978172237294379,0.983484406777373,1.7409021945267,2.42195352281908,16721.3355703757,3.87901865251857,0.999895898210034,0.615622247579708,0.032,0.026,1.23076923076923,0.038,0.04,0.95,2.15987420046051,0.0471519731874408,0.00789243703285658,0.185144925228503,0.338585548709547,0.539895083467331,1,NA,NA,NA
"gene_nDE_408",0.986556833449952,9.41388026774632e-06,2.23161148481417,0.0120000505946711,13441.2414582244,0.00480801671762988,0.999834000375257,0.286054108916564,0.024,0.012,2,0.03,0.012,2.5,2.15472819169946,0.177878253587805,0.288628406945756,0.314313474515295,0.789641615931417,0.54092046138322,1,NA,NA,NA
"gene_nDE_282",0.95518934127128,0.937772605274635,2.23161189836166,2.18553224952521,13296.8572043895,4.87537416479698,0.999832198135587,0.690474264735739,0.076,0.102,0.745098039215686,0.1,0.136,0.735294117647059,2.13747735249945,0.0075630521391763,0.510998215667719,0.0772511754215865,0.83873378605098,0.544368126336842,1,NA,NA,NA
"gene_nDE_87",0.807948811183053,0.847381958417967,2.21815828028023,2.34574277554256,16.0367105271017,15711.0135901411,0.878489497586351,0.999850716659255,0.37,0.312,1.18589743589744,0.426,0.358,1.18994413407821,2.13726259834425,0.113309306416355,0.812178846403806,0.27263067033802,0.999997971807154,0.544411146049027,1,NA,NA,NA
"gene_nDE_371",0.949799949929341,0.968932362736259,1.59362240311761,1.48064043551098,18469.6005527141,17448.6031715224,0.99991372391043,0.999915149952776,0.072,0.038,1.89473684210526,0.08,0.046,1.73913043478261,2.1337362953023,0.0862070461538476,0.527259706281471,0.246109833727922,0.850354939829892,0.545117889198525,1,NA,NA,NA
"gene_nDE_60",3.21014412312085e-14,0.991121064968474,0.00199999966634598,1.12626120658747,17913.9243841901,13083.5426427386,0.999999888355036,0.999913925127578,0.002,0.01,0.2,0.002,0.01,0.2,2.11921551438265,0.383591170380796,0.353262293583225,0.474238075197007,0.800997851892798,0.54803512639254,1,NA,NA,NA
"gene_nDE_264",0.988147987628231,0.986795620786299,1.85622485861427,0.605859486587632,11239.2166372065,17060.1772929047,0.999834871201229,0.999964488178463,0.02,0.006,3.33333333333333,0.022,0.008,2.75,2.11588685263821,0.309107622241484,0.387705401764806,0.423301439508227,0.814291929594285,0.548705437295365,1,NA,NA,NA
"gene_nDE_265",0.997489998052366,0.991037868126627,1.59362426171491,2.23161188333596,11723.4841274323,17923.2070220406,0.999864084119913,0.999875505870238,0.002,0.014,0.142857142857143,0.004,0.02,0.2,2.06474586996904,0.177108316959193,0.25847403738394,0.314313474515295,0.768477296463037,0.55907777186252,1,NA,NA,NA
"gene_nDE_43",0.990782218950879,0.995518933676859,3.47155137433573,2.23161295622421,2.03056082622072,17004.356300329,0.369051148396312,0.999868779500767,0.024,0.008,3,0.032,0.01,3.2,2.04040022516493,0.228525079274277,0.50743206461464,0.356499123667872,0.83873378605098,0.564063969818395,1,NA,NA,NA
"gene_nDE_398",0.994979996097871,0.995839739926876,1.59362426500313,4.3266526923693,18490.9208316049,5.98971249299712,0.999913823278667,0.580602991981461,0.006,0.012,0.5,0.008,0.018,0.444444444444444,2.02868573599663,0.255701445392813,0.262702680501947,0.382215749385076,0.771914040652983,0.566474271041596,1,NA,NA,NA
"gene_nDE_403",0.85203669205202,0.871540072146285,2.10863061863672,1.83714876688319,14667.5022979893,11196.0929308687,0.999856258585937,0.999835938539193,0.266,0.21,1.26666666666667,0.312,0.236,1.32203389830508,2.02504517492866,0.147865536297374,0.412951876630091,0.296471200751207,0.819167472097395,0.567224791597366,1,NA,NA,NA
"gene_nDE_145",0.894017624443923,0.876436072573343,1.77387952948835,2.07180150594553,16562.2403058031,12115.4724382512,0.999892907630382,0.999829024638578,0.158,0.228,0.692982456140351,0.188,0.256,0.734375,2.00951308042102,0.111760968804422,0.343164328115602,0.27263067033802,0.800997851892798,0.570434578732728,1,NA,NA,NA
"gene_nDE_443",0.967450814765115,0.993620277583896,0.675900161019898,2.82143937333112,0.32831756679929,19397.3798363758,0.326938628650065,0.999854566489634,0.022,0.016,1.375,0.022,0.018,1.22222222222222,2.00818459029176,0.0866260720114598,0.28080422733617,0.246109833727922,0.789641615931417,0.57070970119048,1,NA,NA,NA
"gene_nDE_160",0.991037866220697,0.979992254134605,2.23161265600775,2.29911020067513,14506.015785282,16617.3541427859,0.999846183167767,0.999861663166753,0.02,0.034,0.588235294117647,0.02,0.046,0.434782608695652,2.00360857411354,0.0122992531308339,0.490254798246007,0.10501712679944,0.828028773415501,0.571658069328023,1,NA,NA,NA
"gene_nDE_478",0.966638724864326,0.984141572449076,1.25894465603122,2.14397048624989,3.54171242105595,10737.387270971,0.737755762218472,0.999800366474286,0.036,0.034,1.05882352941176,0.042,0.034,1.23529411764706,1.99680894734684,0.109790786623179,0.096017142896013,0.272255765672508,0.768477296463037,0.573069283526172,1,NA,NA,NA
"gene_nDE_317",0.924463124065483,0.938437953872061,1.80044256797334,2.40407862630027,18.7587247418835,17372.6320271456,0.912426289409584,0.99986163605004,0.126,0.122,1.0327868852459,0.136,0.148,0.918918918918919,1.97228472970517,0.0391398725481273,0.386631507927415,0.169606114375218,0.814291929594285,0.578178994338069,1,NA,NA,NA
"gene_nDE_125",0.997873425858989,0.991308472054231,2.82143937129693,2.53120052245864,13660.422161934,11163.9022786358,0.999793501495426,0.999773320592723,0.004,0.022,0.181818181818182,0.006,0.022,0.272727272727273,1.95844723742341,0.0905807540922809,0.597755033816995,0.25002681957954,0.86378012301994,0.581075771812233,1,NA,NA,NA
"gene_nDE_155",0.927118471232288,0.948629193967062,2.35999440422492,2.25809189235138,13112.6799622085,10280.2788449824,0.999820054348898,0.99978039545044,0.146,0.098,1.48979591836735,0.172,0.116,1.48275862068966,1.95185711656256,0.0711242723137731,0.108537902770085,0.231153885019762,0.768477296463037,0.582458821463416,1,NA,NA,NA
"gene_nDE_173",0.989959992803116,0.997489998044517,1.59362411849019,1.5936240337153,17337.3842644976,18780.269002494,0.999908090077239,0.999915150905669,0.016,0.004,4,0.016,0.004,4,1.93652191262555,0.156671115292375,0.750613381577729,0.302521067794269,0.952701599694809,0.585685778765311,1,NA,NA,NA
"gene_nDE_449",0.992329290690763,0.986273429005082,2.08585699857117,0.874217212656518,2.54969202162291,10116.9153780253,0.550030214439661,0.999913596027628,0.014,0.01,1.4,0.016,0.012,1.33333333333333,1.92484903262944,0.515018349502601,0.30783703982898,0.573951713004206,0.790790958602589,0.588150118842325,1,NA,NA,NA
"gene_nDE_178",0.960093529658767,0.976809534738849,1.95457059993111,1.98357682524199,42.0360886023684,10503.8357639597,0.955568508511258,0.999811192562817,0.066,0.044,1.5,0.078,0.046,1.69565217391304,1.89670233624537,0.0219901859117071,0.67261396582678,0.132231659060234,0.896498820615196,0.594120767697723,1,NA,NA,NA
"gene_nDE_393",0.748689172354176,0.761263951850304,2.14873351205014,2.32893277532945,10667.8870928612,17.8917447388111,0.999798619840925,0.884824196731252,0.47,0.49,0.959183673469388,0.54,0.556,0.971223021582734,1.88734228944918,0.00574606534377808,0.138788275521519,0.0738596660998426,0.768477296463037,0.596115128153358,1,NA,NA,NA
"gene_nDE_405",0.932088103077362,0.918000553551287,2.14984444524842,1.63415690096197,15272.2783999603,14013.5470945863,0.999859252051151,0.999883400944188,0.124,0.11,1.12727272727273,0.146,0.134,1.08955223880597,1.88517238763552,9.68170622706044e-05,0.300532773657262,0.00830690394281786,0.789641615931417,0.59657810048339,1,NA,NA,NA
"gene_nDE_229",0.9386159510589,0.931333437994549,2.11779637181379,1.54369149543019,10912.7305157334,10652.502159673,0.999805971067004,0.99985510748527,0.122,0.086,1.41860465116279,0.13,0.106,1.22641509433962,1.88394058849576,0.000235370551564196,0.255227308451829,0.0155077373739941,0.768477296463037,0.59684102331322,1,NA,NA,NA
"gene_nDE_33",0.984471352515827,0.969311616717743,2.31829236893128,0.977568212730524,12932.2200920353,0.690994561254037,0.999820767289869,0.414125600803096,0.026,0.03,0.866666666666667,0.036,0.03,1.2,1.84498809598236,0.0837013640640312,0.39057867224566,0.245285764687915,0.814291929594285,0.605194294829413,1,NA,NA,NA
"gene_nDE_51",0.995919086065921,0.991037860949375,3.92069041441712,2.2316117689458,10161.9574067692,12416.4582764193,0.99961432840558,0.999820302158357,0.016,0.018,0.888888888888889,0.016,0.02,0.8,1.83077371476938,0.0192149446417641,0.420085883126869,0.130844623036775,0.819167472097395,0.608261237007333,1,NA,NA,NA
"gene_nDE_261",0.971446496408169,0.971064229679514,1.75109907214977,1.17501628379414,4.35401777996263,10747.8160840789,0.713175175092041,0.999890685900395,0.038,0.032,1.1875,0.05,0.034,1.47058823529412,1.82702796459876,0.254212182398798,0.318148274996393,0.382215749385076,0.800997851892798,0.609071084342041,1,NA,NA,NA
"gene_nDE_368",0.790442614770993,0.82663443406259,2.18555906432343,2.191893965378,15507.0560638015,15671.0901922017,0.999859080210531,0.999860150927334,0.38,0.332,1.14457831325301,0.458,0.38,1.20526315789474,1.81853688745537,6.02593325890188e-05,0.448792729665761,0.00830690394281786,0.825581935039195,0.610909433346419,1,NA,NA,NA
"gene_nDE_355",0.966925681070071,0.955795700215332,1.87456591414558,2.35271138767597,17550.0779313343,13766.0360795868,0.999893199009373,0.999829122243467,0.06,0.096,0.625,0.062,0.104,0.596153846153846,1.81484265384017,0.166540016232148,0.246041157267883,0.308679941862265,0.768477296463037,0.611710346840204,1,NA,NA,NA
"gene_nDE_193",0.944550823186794,0.950366628602722,2.77732419937679,2.17595535660878,11890.005142885,14992.3178302903,0.999766469772144,0.999854883039887,0.118,0.098,1.20408163265306,0.154,0.108,1.42592592592593,1.81247176773741,0.144189582872444,0.288714603665686,0.291779863454144,0.789641615931417,0.612224707435848,1,NA,NA,NA
"gene_nDE_259",0.956076112981728,0.973113605950811,2.00346568814772,2.23161189895815,13987.7506951567,17938.2970010765,0.99985679050074,0.99987561058277,0.064,0.052,1.23076923076923,0.088,0.06,1.46666666666667,1.79199354219099,0.0789545234004251,0.444209204941624,0.23852378090979,0.825581935039195,0.616678778831512,1,NA,NA,NA
"gene_nDE_159",0.985113982143788,0.98898271615049,2.82143790800543,3.63065884163153,19062.8860749883,3.01246701711252,0.99985201504292,0.453471314734665,0.038,0.034,1.11764705882353,0.042,0.04,1.05,1.77604632674519,0.0803457594206706,0.487453731361375,0.239363408274081,0.828028773415501,0.620161344155745,1,NA,NA,NA
"gene_nDE_416",0.964741163713738,0.983719376130097,1.07774412935113,1.96552661168122,0.569206259418664,17773.1937970004,0.345612268165429,0.999889422841399,0.036,0.026,1.38461538461538,0.038,0.032,1.1875,1.77418364195199,0.083657033864839,0.358997390302773,0.245285764687915,0.801475148777405,0.620568913350808,1,NA,NA,NA
"gene_nDE_269",0.99103785164525,0.986273429000232,2.23161288333815,0.874217212701757,11147.9966677138,10116.8575946231,0.999799859444383,0.999913595534161,0.018,0.01,1.8,0.02,0.012,1.66666666666667,1.77365683532031,0.0753752041863702,0.384828013891061,0.23852378090979,0.814291929594285,0.620684212594224,1,NA,NA,NA
"gene_nDE_116",0.298734232044724,0.339940660425893,3.25126383661947,3.3118271040831,68.5052671719457,10894.1752325048,0.954690342594302,0.99969609258667,1.982,1.954,1.014329580348,2.28,2.186,1.04300091491308,1.76024506951353,0.0164813627542241,0.295994608818177,0.125430713208468,0.789641615931417,0.623624023401453,1,NA,NA,NA
"gene_nDE_5",0.932353395407779,0.951592203425462,2.21740679810438,2.39631808622564,7.66770595111145,13036.0518044678,0.775682194593048,0.999816211403098,0.114,0.098,1.16326530612245,0.15,0.116,1.29310344827586,1.75666807749667,0.00147187509416435,0.445651973035474,0.0444529923144998,0.825581935039195,0.624409530005269,1,NA,NA,NA
"gene_nDE_364",0.987377435539856,0.97567101980661,1.58446413977123,1.72633622208637,94.545140000127,15818.8094627911,0.983517417408009,0.999890880040726,0.014,0.038,0.368421052631579,0.02,0.042,0.476190476190476,1.75123977552272,0.321287033019826,0.87809363395038,0.431538670855339,0.999997971807154,0.625602739876747,1,NA,NA,NA
"gene_nDE_15",0.988618201989123,0.976809531295028,2.10862996246826,1.98357353984359,16657.6854848522,12042.3787399001,0.999873430010723,0.999835311036963,0.016,0.036,0.444444444444444,0.024,0.046,0.521739130434783,1.74460489840439,0.0182439005116954,0.674986291512141,0.129187755197951,0.896498820615196,0.627063057778259,1,NA,NA,NA
"gene_nDE_480",0.977547225906301,0.98861820145637,2.22689628857005,2.10863003686754,193.723848911152,14023.6142611946,0.988635428325111,0.999849659796274,0.042,0.02,2.1,0.05,0.024,2.08333333333333,1.74389433446981,0.118450257593708,0.0682360893612166,0.276169350585329,0.768477296463037,0.627219573710281,1,NA,NA,NA
"gene_nDE_422",0.948477758902806,0.950362564811903,1.16454563392135,1.45051804730895,1.58364587389523,18991.409257041,0.576250188311448,0.999923628244272,0.048,0.066,0.727272727272727,0.06,0.072,0.833333333333333,1.73170105089332,0.469466419902866,0.404324560386577,0.538505599300346,0.819167472097395,0.629909076813142,1,NA,NA,NA
